NAME,SHARES,PERCENTAGE
HARIM HOLDINGS,"292,400,000",54.7
NATIONAL PENSION SERVICE,"31,969,731",5.98
POSEIDON 2014 LLC,"20,400,000",3.82
KOREA POST SAVINGS,"6,000,910",1.12
ROSTRUM TRADE SA,"4,632,381",0.87
